Schengen State,Country where consulate is located,Consulate,Airport transit visas (ATVs) applied for,ATVs issued (including multiple),Multiple ATVs issued,ATVs not issued,Not issued rate for ATVs,Uniform visas applied for,Total  uniform visas issued (including MEV),Multiple entry uniform visas (MEVs) issued,Share of MEVs on total number of uniform visas issued,Total LTVs issued,Uniform visas not issued,Not issued rate for uniform visas,Total ATVs and uniform visas applied for,Total ATVs and uniform visas issued  (including multiple ATVs, MEVs and LTVs),Total ATVs and uniform visas not issued,Not issued rate for ATVs and uniform visas
France,IRAN,TEHERAN,24,17,,5,20.8%,593580,595637,9096,24.3%,96,19816,33.0%,"59,991","41,472","19,821",33.0%
France,IRAQ,BAGHDAD,4,3,,,,594913,596975,9115,19.9%,97,2179,35.5%,"6,141","3,916","2,179",35.5%
France,IRAQ,ERBIL,,,,,,596246,598313,9134,16.9%,10,8369,62.9%,"13,302","4,756","8,369",62.9%
France,IRELAND,DUBLIN,,,,,,597579,599651,9153,8.9%,4,43,2.0%,"2,173","2,09",43,2.0%
France,ISRAEL,HAIFA,,,,,,598912,600989,9172,46.2%,,2,14.3%,14,13,2,14.3%
France,ISRAEL,JERUSALEM,4,4,,,,600244,602327,9192,31.9%,28,309,7.4%,"4,163","3,831",309,7.4%
France,ISRAEL,TEL AVIV,4,4,,,,601577,603664,9211,13.9%,,18,2.9%,617,581,18,2.9%
France,ITALY,ROME,,,,,,602910,605002,9230,15.8%,,,,38,38,,
France,JAPAN,TOKYO,,,,,,604243,606340,9249,26.3%,2,107,3.9%,"2,753","2,594",107,3.9%
France,JORDAN,AMMAN,3,1,,1,33.3%,605576,607678,9268,34.5%,3,549,9.9%,"5,55","4,913",550,9.9%
France,KAZAKHSTAN,ALMATY,,,,,,606909,609016,9287,26.6%,,602,5.7%,"10,514","9,7",602,5.7%
France,KAZAKHSTAN,ASTANA,,,,,,608241,610354,9306,26.7%,,,,66,60,,
France,KENYA,NAIROBI,1,1,,,,609574,611692,9325,24.6%,2,310,6.1%,"5,06","4,65",310,6.1%
France,KUWAIT,KUWAIT,,,,,,610907,613029,9344,83.3%,441,1652,3.1%,"52,724","50,846","1,652",3.1%
France,LAOS,VIENTIANE,1,1,,,,612240,614367,9363,9.1%,,299,10.8%,"2,78","2,464",299,10.8%
France,LEBANON,BEIRUT,19,8,,10,52.6%,613573,615705,9382,25.1%,137,5665,9.6%,"58,844","52,66","5,675",9.6%
France,MADAGASCAR,ANTANANARIVO,1,1,,,,614906,617043,9401,21.9%,,4706,22.8%,"20,631","15,693","4,706",22.8%
France,MALAYSIA,KUALA LUMPUR,2,1,,1,50.0%,616238,618381,9420,8.7%,,229,15.6%,"1,467","1,192",230,15.7%
France,MALI,BAMAKO,41,28,,9,22.0%,617571,619719,9439,26.2%,12,3730,22.0%,"17,009","12,748","3,739",22.0%
France,MALTA,VALETTA,,,,,,618904,621056,9458,,,,,7,7,,
France,MAURITANIA,NOUAKCHOTT,20,13,,7,35.0%,620237,622394,9477,28.1%,1,950,18.7%,"5,105","4,02",957,18.7%
France,MAURITIUS,PORT LOUIS,1,1,,,,621570,623732,9496,36.1%,,17,1.9%,879,823,17,1.9%
France,MEXICO,MEXICO CITY,21,16,,,,622903,625070,9515,12.1%,,13,6.3%,227,190,13,5.7%
France,MONACO,MONACO,,,,,,624235,626408,9534,,,1,50.0%,2,1,1,50.0%
France,MONGOLIA,ULAN BATOR,,,,,,625568,627746,9553,14.6%,,610,19.3%,"3,159","2,524",610,19.3%
France,MOROCCO,AGADIR,,,,,,626901,629084,9572,44.6%,11,8672,26.5%,"32,692","23,746","8,672",26.5%
France,MOROCCO,CASABLANCA,,,,,,628234,630421,9591,37.3%,7,9066,8.7%,"104,809","94,231","9,066",8.7%
France,MOROCCO,FES,,,,,,629567,631759,9610,33.0%,7,20057,26.5%,"75,745","59,101","20,057",26.5%
France,MOROCCO,MARRAKECH,4,4,,,,630900,633097,9629,29.4%,9,4956,16.1%,"30,87","25,184","4,956",16.1%
France,MOROCCO,RABAT,,,,,,632232,634435,9648,38.5%,74,5736,7.8%,"73,289","67,306","5,736",7.8%
France,MOROCCO,TANGER,,,,,,633565,635773,9667,30.0%,4,8297,18.4%,"45,024","33,909","8,297",18.4%
France,MOZAMBIQUE,MAPUTO,6,6,,,,634898,637111,9686,7.9%,,167,13.8%,"1,214","1,025",167,13.8%
France,MYANMAR,YANGON,,,,,,636231,638448,9705,10.3%,,207,7.4%,"2,797","2,559",207,7.4%
France,NEW ZEALAND,WELLINGTON,,,,,,637564,639786,9724,23.5%,,9,1.2%,759,742,9,1.2%
France,NICARAGUA,MANAGUA,,,,,,638897,641124,9743,,,1,100.0%,1,,1,100.0%
France,NIGER,NIAMEY,,,,,,640229,642462,9762,31.3%,51,653,10.6%,"6,171","5,391",653,10.6%
France,NIGERIA,ABUJA,54,28,,25,46.3%,641562,643800,9781,24.8%,270,3510,45.1%,"7,841","4,479","3,535",45.1%
France,NIGERIA,LAGOS,102,24,,54,52.9%,642895,645138,9800,32.1%,11,12963,50.8%,"25,623","12,365","13,017",50.8%
France,NORTH MACEDONIA,SKOPJE,,,,,,644228,646476,9819,41.7%,,8,12.5%,64,48,8,12.5%
France,NORWAY,OSLO,,,,,,645561,647813,9838,,,,,1,1,,
France,OMAN,MUSCAT,,,,,,646893,649151,9858,46.0%,2,579,7.2%,"8,081","7,326",579,7.2%
France,PAKISTAN,ISLAMABAD,2,,,1,50.0%,648226,650489,9877,16.0%,43,2476,38.8%,"6,39","3,823","2,477",38.8%
France,PAKISTAN,KARACHI,,,,,,649559,651827,9896,,,,,2,2,,
France,PANAMA,PANAMA CITY,7,7,,,,650892,653165,9915,4.5%,,7,6.9%,109,95,7,6.4%
France,PARAGUAY,ASUNCION,,,,,,652225,654503,9934,,,,,1,,,
France,PERU,LIMA,1,1,,,,653558,655840,9953,7.8%,,5,3.5%,143,129,5,3.5%
France,PHILIPPINES,MANILA,2,1,,1,50.0%,654890,657178,9972,26.6%,35,3581,10.8%,"33,195","29,467","3,582",10.8%
France,POLAND,WARSAW,,,,,,656223,658516,9991,,,,,1,1,,
France,QATAR,DOHA,2,1,,,,657556,659854,10010,59.0%,58,2880,8.2%,"34,965","31,969","2,88",8.2%
France,ROMANIA,BUCHAREST,,,,,,658889,661192,10029,18.9%,,27,3.2%,857,820,27,3.2%
France,RUSSIAN FEDERATION,MOSCOW,24,23,,,,660222,662530,10048,52.0%,61,8798,2.3%,"378,377","366,117","8,798",2.3%
France,RWANDA,KIGALI,,,,,,661555,663868,10067,,2,4,3.4%,118,109,4,3.4%
France,SAINT LUCIA,CASTRIES,18,17,,,,662887,665205,10086,25.2%,,21,3.9%,559,502,21,3.8%
France,SAUDI ARABIA,JEDDAH,8,3,,2,25.0%,664220,666543,10105,68.7%,25,7475,12.2%,"61,53","52,772","7,477",12.2%
France,SAUDI ARABIA,RIYADH,5,3,,2,40.0%,665553,667881,10124,72.1%,62,4037,5.8%,"69,122","64,278","4,039",5.8%
France,SENEGAL,DAKAR,70,53,,6,8.6%,666886,669219,10143,27.6%,3,15665,36.3%,"43,215","26,752","15,671",36.3%
France,SERBIA,BELGRADE,,,,,,668219,670557,10162,28.8%,,8,12.3%,65,52,8,12.3%
France,SEYCHELLES,VICTORIA,,,,,,669552,671895,10181,50.0%,,,,2,2,,
France,SINGAPORE,SINGAPORE,3,2,,,,670884,673232,10200,49.9%,,182,1.8%,"9,986","9,694",182,1.8%
France,SOUTH AFRICA,CAPE TOWN,,,,,,672217,674570,10219,44.4%,1,233,2.1%,"11,193","10,883",233,2.1%
France,SOUTH AFRICA,JOHANNESBURG,4,4,,,,673550,675908,10238,49.3%,8,627,2.4%,"25,853","24,939",627,2.4%
France,SOUTH KOREA,SEOUL,,,,,,674883,677246,10257,6.4%,,22,2.6%,841,816,22,2.6%
France,SPAIN,MADRID,,,,,,676216,678584,10276,2.5%,,4,2.9%,136,122,4,2.9%
France,SRI LANKA,COLOMBO,,,,,,677549,679922,10295,21.2%,21,2812,21.2%,"13,236","10,26","2,812",21.2%
France,SUDAN,KHARTOUM,,,,,,678881,681260,10314,25.8%,52,812,25.1%,"3,236","2,272",812,25.1%
France,SURINAME,PARAMARIBO,,,,,,680214,682597,10333,10.1%,1,134,4.6%,"2,91","2,696",134,4.6%
France,SWEDEN,STOCKHOLM,,,,,,681547,683935,10352,,,1,14.3%,7,5,1,14.3%
France,SWITZERLAND,GENEVA,,,,,,682880,685273,10371,,,1,1.6%,62,57,1,1.6%
France,SYRIA,ALEPPO,,,,,,684213,686611,10390,,,1,,,,1,
France,TAIWAN,TAIPEI,3,3,,,,685546,687949,10409,5.1%,,9,2.8%,322,300,9,2.8%
France,TANZANIA,DAR ES SALAAM,,,,,,686878,689287,10428,31.9%,36,224,14.7%,"1,52","1,288",224,14.7%
France,THAILAND,BANGKOK,,,,,,688211,690624,10447,43.3%,1,1276,2.1%,"62,12","60,409","1,276",2.1%
France,TOGO,LOME,7,5,,,,689544,691962,10466,39.0%,1,1626,21.7%,"7,505","5,751","1,626",21.7%
France,TUNISIA,TUNIS,,,,,,690877,693300,10485,34.8%,47,26604,15.9%,"166,93","135,864","26,604",15.9%
France,TURKEY,ANKARA,3,3,,,,692210,694638,10504,27.5%,4,2440,9.0%,"27,243","24,477","2,44",9.0%
France,TURKEY,ISTANBUL,1,1,,,,693542,695976,10524,35.1%,2,5143,5.1%,"101,412","94,815","5,143",5.1%
France,UGANDA,KAMPALA,2,1,,,,694875,697314,10543,18.0%,,489,16.7%,"2,926","2,303",489,16.7%
France,UKRAINE,KYIV,10,8,,2,20.0%,696208,698652,10562,5.2%,1,232,12.2%,"1,916","1,636",234,12.2%
France,UNITED ARAB EMIRATES,ABU DHABI,5,5,,,,697541,699989,10581,29.2%,19,1186,9.9%,"11,969","10,652","1,186",9.9%
France,UNITED ARAB EMIRATES,DUBAI,13,5,,7,53.8%,698874,701327,10600,29.0%,106,4403,16.6%,"26,504","21,788","4,41",16.6%
France,UNITED KINGDOM,EDINBURGH,,,,,,700207,702665,10619,30.8%,,3,18.8%,16,13,3,18.8%
France,UNITED KINGDOM,LONDON,,,,,,701539,704003,10638,61.3%,74,1190,0.9%,"126,763","124,709","1,19",0.9%
France,URUGUAY,MONTEVIDEO,1,1,,,,702872,705341,10657,3.7%,,,,29,28,,
France,USA,"ATLANTA, GA",36,36,,,,704205,706679,10676,11.6%,,1,0.1%,"1,045","1,03",1,0.1%
France,USA,"BOSTON, MA",2,2,,,,705538,708016,10695,20.4%,,3,0.2%,"1,287","1,246",3,0.2%
France,USA,"CHICAGO, IL",,,,,,706871,709354,10714,22.9%,1,18,1.3%,"1,363","1,348",18,1.3%
France,USA,"HOUSTON, TX",8,8,,,,708204,710692,10733,12.4%,,9,0.8%,"1,167","1,161",9,0.8%
France,USA,"LOS ANGELES, CA",3,3,,,,709536,712030,10752,12.1%,,7,0.3%,"2,401","2,405",7,0.3%
France,USA,"MIAMI, FL",,,,,,710869,713368,10771,29.0%,,40,2.9%,"1,396","1,35",40,2.9%
France,USA,"NEW YORK, NY",4,4,,,,712202,714706,10790,21.5%,1,14,0.5%,"2,719","2,696",14,0.5%
France,USA,"SAN FRANCISCO, CA",,,,,,713535,716044,10809,39.3%,,,,"3,81","3,81",,
France,USA,"WASHINGTON, DC",21,20,,1,4.8%,714868,717381,10828,29.1%,13,1268,4.7%,"26,766","24,686","1,269",4.7%
France,UZBEKISTAN,TASHKENT,1,1,,,,716201,718719,10847,9.0%,40,731,13.6%,"5,383","4,507",731,13.6%
France,VANUATU,PORT VILA,,,,,,717533,720057,10866,25.3%,1,,,164,151,,
France,VENEZUELA,CARACAS,9,9,,,,718866,721395,10885,28.0%,,10,9.7%,112,102,10,8.9%
France,VIETNAM,HANOI,,,,,,720199,722733,10904,13.7%,216,2814,8.0%,"35,266","32,414","2,814",8.0%
France,VIETNAM,HO CHI MINH,,,,,,721532,724071,10923,7.1%,21,2651,7.8%,"34,061","30,896","2,651",7.8%
France,ZIMBABWE,HARARE,,,,,,722865,725408,10942,20.9%,,132,4.7%,"2,826","2,646",132,4.7%
Germany,ALBANIA,TIRANA,,,,,,724198,726746,10961,91.6%,24,19,12.7%,150,131,19,12.7%
Germany,ALGERIA,ALGIERS,,,,,,725530,728084,10980,29.9%,24,1200,22.6%,"5,301","4,101","1,2",22.6%
Germany,ANGOLA,LUANDA,1,1,1,,,726863,729422,10999,27.1%,1,837,39.6%,"2,114","1,277",837,39.6%
Germany,ARGENTINA,BUENOS AIRES,20,20,20,,,728196,730760,11018,100.0%,5,2,3.2%,83,81,2,2.4%
Germany,ARMENIA,YEREVAN,,,,,,729529,732098,11037,40.9%,5,1368,8.7%,"15,739","14,371","1,368",8.7%
Germany,AUSTRALIA,SYDNEY,,,,,,730862,733436,11056,96.8%,20,23,31.1%,74,51,23,31.1%
Germany,AUSTRIA,VIENNA,,,,,,732195,734773,11075,94.1%,6,,,23,23,,
Germany,AZERBAIJAN,BAKU,,,,,,733527,736111,11094,57.4%,1,1846,14.0%,"13,224","11,378","1,846",14.0%
Germany,BAHRAIN,MANAMA,1,1,1,,,734860,737449,11113,97.5%,14,198,2.2%,"8,972","8,774",198,2.2%
Germany,BANGLADESH,DHAKA,2,2,2,,,736193,738787,11132,98.6%,17,1072,18.3%,"5,856","4,784","1,072",18.3%
Germany,BELARUS,MINSK,4,4,4,,,737526,740125,11151,59.8%,23,327,0.9%,"35,048","34,721",327,0.9%
Germany,BELGIUM,BRUSSELS,,,,,,738859,741463,11170,,2,,,2,2,,
Germany,BENIN,COTONOU,,,,,,740191,742800,11190,20.9%,6,190,27.2%,699,509,190,27.2%
Germany,BOLIVIA,LA PAZ,6,6,6,,,741524,744138,11209,99.1%,7,60,3.1%,"1,944","1,884",60,3.1%
Germany,BOSNIA AND HERZEGOVINA,SARAJEVO,,,,,,742857,745476,11228,91.5%,60,28,9.3%,300,272,28,9.3%
Germany,BOTSWANA,GABORONE,2,2,2,,,744190,746814,11247,98.9%,1,8,0.5%,"1,657","1,649",8,0.5%
Germany,BRAZIL,PORTO ALEGRE,,,,,,745523,748152,11266,76.5%,,1,5.6%,18,17,1,5.6%
Germany,BRAZIL,RECIFE,,,,,,746856,749490,11285,100.0%,,3,18.8%,16,13,3,18.8%
Germany,BRAZIL,RIO DE JANEIRO,,,,,,748188,750828,11304,97.8%,,11,19.6%,56,45,11,19.6%
Germany,BRAZIL,SAO PAULO,,,,,,749521,752165,11323,97.4%,1,34,22.7%,150,116,34,22.7%
Germany,BULGARIA,SOFIA,2,2,1,,,750854,753503,11342,88.0%,13,14,1.6%,863,849,14,1.6%
Germany,BURKINA FASO,OUAGADOUGOU,,,,,,752187,754841,11361,99.9%,6,206,15.9%,"1,299","1,093",206,15.9%
Germany,CAMBODIA,PHNOM PENH,,,,,,753520,756179,11380,29.6%,,422,12.0%,"3,526","3,104",422,12.0%
Germany,CAMEROON,YAONDE,,,,,,754853,757517,11399,17.3%,9,1355,27.9%,"4,857","3,502","1,355",27.9%
Germany,CANADA,TORONTO,3,3,1,,,756185,758855,11418,99.0%,33,91,3.7%,"2,432","2,341",91,3.7%
Germany,CHILE,SANTIAGO DE CHILE,3,3,3,,,757518,760192,11437,69.3%,2,,,119,119,,
Germany,CHINA,BEIJING,1,1,1,,,758851,761530,11456,93.0%,12,9561,6.8%,"140,217","130,656","9,561",6.8%
Germany,CHINA,CHENGDU,,,,,,760184,762868,11475,100.0%,6,525,2.6%,"20,506","19,981",525,2.6%
Germany,CHINA,GUANGZHOU (CANTON),,,,,,761517,764206,11494,82.8%,1,3382,4.0%,"84,037","80,655","3,382",4.0%
Germany,CHINA,SHANGHAI,,,,,,762850,765544,11513,93.4%,18,4546,2.6%,"172,584","168,038","4,546",2.6%
Germany,CHINA,SHENYANG,,,,,,764182,766882,11532,100.0%,5,762,3.8%,"20,119","19,357",762,3.8%
Germany,COLOMBIA,BOGOTA,15,15,12,,,765515,768220,11551,100.0%,13,7,6.3%,127,120,7,5.5%
Germany,CONGO (DEMOCRATIC REPUBLIC),KINSHASA,,,,,,766848,769557,11570,89.1%,40,18,7.2%,250,232,18,7.2%
Germany,COSTA RICA,SAN JOSE,5,5,2,,,768181,770895,11589,93.1%,5,1,2.9%,40,39,1,2.5%
Germany,COTE D'IVOIRE,ABIDJAN,,,,,,769514,772233,11608,68.9%,1,846,34.2%,"2,474","1,628",846,34.2%
Germany,CROATIA,ZAGREB,2,2,2,,,770847,773571,11627,99.6%,,10,4.2%,242,232,10,4.1%
Germany,CUBA,HAVANA,,,,,,772179,774909,11646,99.7%,8,919,19.3%,"4,76","3,841",919,19.3%
Germany,CYPRUS,NICOSIA,1,1,1,,,773512,776247,11665,61.2%,336,132,7.6%,"1,747","1,615",132,7.6%
Germany,CZECH REPUBLIC,PRAGUE,,,,,,774845,777584,11684,100.0%,1,,,2,2,,
Germany,DENMARK,COPENHAGEN,,,,,,776178,778922,11703,100.0%,2,,,3,3,,
Germany,DOMINICAN REPUBLIC,SANTO DOMINGO,4,4,3,,,777511,780260,11722,53.5%,2,824,24.2%,"3,414","2,59",824,24.1%
Germany,ECUADOR,QUITO,4,3,3,1,25.0%,778844,781598,11741,97.4%,3,590,11.2%,"5,256","4,665",591,11.2%
Germany,EGYPT,CAIRO,1,1,1,,,780176,782936,11760,80.7%,315,5372,13.9%,"38,536","33,164","5,372",13.9%
Germany,EL SALVADOR,SAN SALVADOR,,,,,,781509,784274,11779,100.0%,,,,5,5,,
Germany,ETHIOPIA,ADDIS ABEBA,9,9,7,,,782842,785612,11798,20.3%,20,1090,25.6%,"4,274","3,184","1,09",25.5%
Germany,FINLAND,HELSINKI,,,,,,784175,786949,11817,100.0%,,,,3,3,,
Germany,FRANCE,PARIS,,,,,,785508,788287,11836,100.0%,,,,2,2,,
Germany,GEORGIA,TBILISSI,,,,,,786840,789625,11856,32.0%,5,113,34.9%,324,211,113,34.9%
Germany,GHANA,ACCRA,6,4,4,2,33.3%,788173,790963,11875,23.4%,10,2022,31.6%,"6,412","4,388","2,024",31.6%
Germany,GREECE,ATHENS,,,,,,789506,792301,11894,100.0%,4,,,11,11,,
Germany,GUATEMALA,GUATEMALA CITY,4,4,4,,,790839,793639,11913,100.0%,2,,,102,102,,
Germany,GUINEA,CONAKRY,,,,,,792172,794976,11932,34.2%,3,1616,52.3%,"3,087","1,471","1,616",52.3%
Germany,HONDURAS,TEGUCIGALPA,,,,,,793505,796314,11951,100.0%,,,,14,14,,
Germany,HONG KONG S.A.R.,HONG KONG,,,,,,794837,797652,11970,98.6%,132,18,0.8%,"2,209","2,191",18,0.8%
Germany,INDIA,BANGALORE,36,34,31,2,5.6%,796170,798990,11989,81.9%,55,2375,7.0%,"33,743","31,366","2,377",7.0%
Germany,INDIA,CHENNAI,44,33,24,11,25.0%,797503,800328,12008,81.2%,9,1683,7.6%,"22,133","20,439","1,694",7.7%
Germany,INDIA,KOLKATA,33,31,31,2,6.1%,798836,801666,12027,100.0%,,432,5.8%,"7,53","7,096",434,5.8%
Germany,INDIA,MUMBAI,176,154,114,22,12.5%,800169,803004,12046,79.0%,5,3813,6.6%,"58,076","54,241","3,835",6.6%
Germany,INDIA,NEW DELHI,136,109,97,27,19.9%,801502,804341,12065,97.7%,165,5536,12.1%,"45,944","40,381","5,563",12.1%
Germany,INDONESIA,JAKARTA,,,,,,802834,805679,12084,99.8%,18,379,1.4%,"27,779","27,4",379,1.4%
Germany,IRAN,TEHERAN,107,102,93,5,4.7%,804167,807017,12103,53.2%,209,10985,20.5%,"53,754","42,764","10,99",20.4%
Germany,IRAQ,BAGHDAD,1,1,1,,,805500,808355,12122,56.0%,13,962,20.6%,"4,661","3,699",962,20.6%
Germany,IRAQ,ERBIL,,,,,,806833,809693,12141,73.5%,15,14100,55.0%,"25,647","11,547","14,1",55.0%
Germany,IRELAND,DUBLIN,,,,,,808166,811031,12160,70.0%,4,43,3.9%,"1,089","1,046",43,3.9%
Germany,ISRAEL,TEL AVIV,2,2,2,,,809499,812368,12179,78.5%,3,7,0.6%,"1,263","1,256",7,0.6%
Germany,ITALY,ROME,,,,,,810831,813706,12198,100.0%,1,,,30,30,,
Germany,JAMAICA,KINGSTON,33,30,17,3,9.1%,812164,815044,12217,99.0%,3,140,10.4%,"1,377","1,234",143,10.4%
Germany,JAPAN,OSAKA,,,,,,813497,816382,12236,62.5%,2,15,1.8%,828,813,15,1.8%
Germany,JAPAN,TOKYO,,,,,,814830,817720,12255,99.8%,2,,,"1,816","1,816",,
Germany,JORDAN,AMMAN,5,5,5,,,816163,819058,12274,51.7%,253,961,10.0%,"9,576","8,615",961,10.0%
Germany,KAZAKHSTAN,ALMATY,,,,,,817496,820396,12293,49.1%,8,1526,7.9%,"19,205","17,679","1,526",7.9%
Germany,KAZAKHSTAN,ASTANA,,,,,,818828,821733,12312,27.6%,4,711,3.3%,"21,624","20,913",711,3.3%
Germany,KENYA,NAIROBI,1,1,1,,,820161,823071,12331,28.4%,16,990,16.1%,"6,143","5,153",990,16.1%
Germany,KOSOVO,PRISTINA,,,,,,821494,824409,12350,97.5%,25058,7431,22.8%,"32,529","25,098","7,431",22.8%
Germany,KUWAIT,KUWAIT,2,2,2,,,822827,825747,12369,100.0%,30,1479,3.0%,"48,51","47,031","1,479",3.0%
Germany,KYRGYZSTAN,BISHKEK,,,,,,824160,827085,12388,14.8%,2,767,6.9%,"11,064","10,297",767,6.9%
Germany,LAOS,VIENTIANE,,,,,,825493,828423,12407,53.1%,,64,3.4%,"1,861","1,797",64,3.4%
Germany,LATVIA,RIGA,,,,,,826825,829760,12426,100.0%,,,,3,3,,
Germany,LEBANON,BEIRUT,15,12,12,3,20.0%,828158,831098,12445,97.6%,189,3412,31.1%,"10,986","7,571","3,415",31.1%
Germany,LITHUANIA,VILNIUS,,,,,,829491,832436,12464,100.0%,,,,30,30,,
Germany,MALAYSIA,KUALA LUMPUR,3,3,3,,,830824,833774,12483,98.6%,14,89,10.6%,844,755,89,10.5%
Germany,MALI,BAMAKO,,,,,,832157,835112,12502,57.0%,2,348,36.6%,952,604,348,36.6%
Germany,MALTA,VALETTA,,,,,,833489,836450,12522,,,,,1,1,,
Germany,MAURITANIA,NOUAKCHOTT,,,,,,834822,837788,12541,89.0%,1,340,27.2%,"1,248",908,340,27.2%
Germany,MEXICO,MEXICO CITY,69,67,51,2,2.9%,836155,839125,12560,92.8%,4,1,0.5%,254,251,3,1.2%
Germany,MOLDOVA,CHISINAU,12,12,12,,,837488,840463,12579,93.4%,,12,7.3%,176,164,12,6.8%
Germany,MONGOLIA,ULAN BATOR,,,,,,838821,841801,12598,28.8%,5,1380,12.6%,"10,976","9,596","1,38",12.6%
Germany,MONTENEGRO,PODGORICA,,,,,,840154,843139,12617,97.7%,24,5,2.0%,247,242,5,2.0%
Germany,MOROCCO,RABAT,,,,,,841486,844477,12636,75.4%,4,5666,30.7%,"18,441","12,775","5,666",30.7%
Germany,MOZAMBIQUE,MAPUTO,,,,,,842819,845815,12655,34.3%,51,98,8.1%,"1,206","1,108",98,8.1%
Germany,MYANMAR,YANGON,3,3,3,,,844152,847152,12674,97.4%,,152,3.8%,"3,971","3,819",152,3.8%
Germany,NAMIBIA,WINDHOEK,,,,,,845485,848490,12693,52.7%,4,48,1.2%,"4,002","3,954",48,1.2%
Germany,NEPAL,KATHMANDU,,,,,,846818,849828,12712,99.2%,1,1060,20.8%,"5,087","4,027","1,06",20.8%
Germany,NETHERLANDS,AMSTERDAM,,,,,,848151,851166,12731,100.0%,,,,11,11,,
Germany,NEW ZEALAND,WELLINGTON,,,,,,849483,852504,12750,98.7%,2,2,0.4%,545,543,2,0.4%
Germany,NICARAGUA,MANAGUA,1,1,1,,,850816,853842,12769,100.0%,,,,8,8,,
Germany,NIGERIA,ABUJA,71,62,52,9,12.7%,852149,855180,12788,52.1%,169,42,3.1%,"1,429","1,378",51,3.6%
Germany,NIGERIA,LAGOS,132,38,20,94,71.2%,853482,856517,12807,49.8%,29,5056,53.3%,"9,621","4,471","5,15",53.5%
Germany,NORTH KOREA,PYONGYANG,,,,,,854815,857855,12826,32.7%,,13,20.0%,65,52,13,20.0%
Germany,NORTH MACEDONIA,SKOPJE,,,,,,856148,859193,12845,100.0%,18,7,7.4%,94,87,7,7.4%
Germany,OMAN,MUSCAT,,,,,,857480,860531,12864,98.1%,15,470,4.5%,"10,476","10,006",470,4.5%
Germany,PAKISTAN,ISLAMABAD,,,,,,858813,861869,12883,56.1%,41,2404,26.0%,"9,229","6,825","2,404",26.0%
Germany,PAKISTAN,KARACHI,10,7,4,3,30.0%,860146,863207,12902,99.9%,35,1814,17.3%,"10,477","8,66","1,817",17.3%
Germany,PALESTINIAN AUTHORITY,RAMALLAH,,,,,,861479,864544,12921,99.3%,555,593,12.7%,"4,685","4,092",593,12.7%
Germany,PANAMA,PANAMA CITY,3,3,3,,,862812,865882,12940,86.2%,1,10,14.5%,72,62,10,13.9%
Germany,PARAGUAY,ASUNCION,2,2,2,,,864145,867220,12959,100.0%,4,,,21,21,,
Germany,PERU,LIMA,2,2,2,,,865477,868558,12978,100.0%,1,1,2.4%,44,43,1,2.3%
Germany,PHILIPPINES,MANILA,,,,,,866810,869896,12997,98.5%,7,1939,10.3%,"18,829","16,89","1,939",10.3%
Germany,POLAND,WARSAW,,,,,,868143,871234,13016,85.0%,,,,20,20,,
Germany,PORTUGAL,LISBON,,,,,,869476,872572,13035,100.0%,,,,5,5,,
Germany,QATAR,DOHA,,,,,,870809,873909,13054,90.8%,274,1250,6.6%,"19,027","17,777","1,25",6.6%
Germany,ROMANIA,BUCHAREST,,,,,,872142,875247,13073,65.6%,,23,3.6%,645,622,23,3.6%
Germany,RUSSIAN FEDERATION,KALININGRAD,,,,,,873474,876585,13092,88.4%,,388,1.7%,"22,862","22,474",388,1.7%
Germany,RUSSIAN FEDERATION,MOSCOW,1,1,1,,,874807,877923,13111,99.9%,95,6434,3.2%,"199,627","193,193","6,434",3.2%
Germany,RUSSIAN FEDERATION,NOVOSIBIRSK,,,,,,876140,879261,13130,39.8%,2,1356,3.9%,"34,612","33,256","1,356",3.9%
Germany,RUSSIAN FEDERATION,ST. PETERSBURG,1,,,1,100.0%,877473,880599,13149,81.8%,35,176,0.9%,"19,168","18,991",177,0.9%
Germany,RUSSIAN FEDERATION,YEKATERINBURG,,,,,,878806,881936,13168,48.3%,2,1004,3.9%,"25,987","24,983","1,004",3.9%
Germany,RWANDA,KIGALI,,,,,,880138,883274,13188,98.9%,24,9,7.4%,121,112,9,7.4%
Germany,SAUDI ARABIA,JEDDAH,,,,,,881471,884612,13207,100.0%,2,59,0.4%,"16,107","16,048",59,0.4%
Germany,SAUDI ARABIA,RIYADH,,,,,,882804,885950,13226,91.6%,196,5367,11.3%,"47,372","42,005","5,367",11.3%
Germany,SENEGAL,DAKAR,,,,,,884137,887288,13245,47.9%,4,1076,36.6%,"2,943","1,867","1,076",36.6%
Germany,SERBIA,BELGRADE,2,2,2,,,885470,888626,13264,99.9%,53,50,3.2%,"1,557","1,507",50,3.2%
Germany,SINGAPORE,SINGAPORE,2,2,2,,,886803,889964,13283,100.0%,6,31,0.7%,"4,593","4,562",31,0.7%
Germany,SLOVENIA,LJUBLJANA,,,,,,888135,891301,13302,100.0%,11,13,17.8%,73,60,13,17.8%
Germany,SOUTH AFRICA,CAPE TOWN,,,,,,889468,892639,13321,99.9%,9,328,2.8%,"11,66","11,332",328,2.8%
Germany,SOUTH AFRICA,PRETORIA,2,2,2,,,890801,893977,13340,100.0%,7,432,2.1%,"20,509","20,077",432,2.1%
Germany,SOUTH KOREA,SEOUL,1,1,1,,,892134,895315,13359,96.9%,5,83,11.8%,703,620,83,11.8%
